Notes,State,State Code,Mother's Education,Mother's Education Code,Year,Year Code,Births
NA,Tennessee,47,16 years and over,16+,2017,2017,5887
NA,Tennessee,47,16 years and over,16+,2018,2018,6095
NA,Tennessee,47,16 years and over,16+,2019,2019,6034
NA,Tennessee,47,16 years and over,16+,2020,2020,6147
NA,Tennessee,47,16 years and over,16+,2021,2021,6790
NA,Tennessee,47,16 years and over,16+,2022,2022,6850
NA,Tennessee,47,16 years and over,16+,2023,2023,7010
NA,Tennessee,47,16 years and over,16+,2024,2024,7237
NA,Tennessee,47,16 years and over,16+,2007,2007,1210
NA,Tennessee,47,16 years and over,16+,2008,2008,1268
NA,Tennessee,47,16 years and over,16+,2009,2009,1288
NA,Tennessee,47,16 years and over,16+,2010,2010,1388
NA,Tennessee,47,16 years and over,16+,2011,2011,1460
NA,Tennessee,47,16 years and over,16+,2012,2012,1526
NA,Tennessee,47,16 years and over,16+,2013,2013,1543
NA,Tennessee,47,16 years and over,16+,2014,2014,1718
NA,Tennessee,47,16 years and over,16+,2015,2015,1752
NA,Tennessee,47,16 years and over,16+,2016,2016,1799
NA,Tennessee,47,16 years and over,16+,2017,2017,1856
NA,Tennessee,47,16 years and over,16+,2018,2018,1886
NA,Tennessee,47,16 years and over,16+,2019,2019,1792
NA,Tennessee,47,16 years and over,16+,2020,2020,1838
NA,Tennessee,47,16 years and over,16+,2021,2021,2174
NA,Tennessee,47,16 years and over,16+,2022,2022,2106
NA,Tennessee,47,16 years and over,16+,2023,2023,2164
NA,Tennessee,47,16 years and over,16+,2024,2024,2337
NA,Tennessee,47,Not stated/Not on certificate,NR,2007,2007,754
NA,Tennessee,47,Not stated/Not on certificate,NR,2008,2008,774
NA,Tennessee,47,Not stated/Not on certificate,NR,2009,2009,642
NA,Tennessee,47,Not stated/Not on certificate,NR,2010,2010,598
NA,Tennessee,47,Not stated/Not on certificate,NR,2011,2011,613
NA,Tennessee,47,Not stated/Not on certificate,NR,2012,2012,596
NA,Tennessee,47,Not stated/Not on certificate,NR,2013,2013,459
NA,Tennessee,47,Not stated/Not on certificate,NR,2014,2014,333
NA,Tennessee,47,Not stated/Not on certificate,NR,2015,2015,415
NA,Tennessee,47,Not stated/Not on certificate,NR,2016,2016,506
NA,Tennessee,47,Not stated/Not on certificate,NR,2017,2017,539
NA,Tennessee,47,Not stated/Not on certificate,NR,2018,2018,637
NA,Tennessee,47,Not stated/Not on certificate,NR,2019,2019,478
NA,Tennessee,47,Not stated/Not on certificate,NR,2020,2020,279
NA,Tennessee,47,Not stated/Not on certificate,NR,2021,2021,314
NA,Tennessee,47,Not stated/Not on certificate,NR,2022,2022,340
NA,Tennessee,47,Not stated/Not on certificate,NR,2023,2023,487
NA,Tennessee,47,Not stated/Not on certificate,NR,2024,2024,449
NA,Texas,48,0 -  8 years,19176,2007,2007,31650
NA,Texas,48,0 -  8 years,19176,2008,2008,29795
NA,Texas,48,0 -  8 years,19176,2009,2009,27827
NA,Texas,48,0 -  8 years,19176,2010,2010,25003
NA,Texas,48,0 -  8 years,19176,2011,2011,22120
NA,Texas,48,0 -  8 years,19176,2012,2012,20183
NA,Texas,48,0 -  8 years,19176,2013,2013,20199
NA,Texas,48,0 -  8 years,19176,2014,2014,18600
NA,Texas,48,0 -  8 years,19176,2015,2015,16840
NA,Texas,48,0 -  8 years,19176,2016,2016,15083
NA,Texas,48,0 -  8 years,19176,2017,2017,12913
NA,Texas,48,0 -  8 years,19176,2018,2018,11958
NA,Texas,48,0 -  8 years,19176,2019,2019,12754
NA,Texas,48,0 -  8 years,19176,2020,2020,11387
NA,Texas,48,0 -  8 years,19176,2021,2021,11460
NA,Texas,48,0 -  8 years,19176,2022,2022,12575
NA,Texas,48,0 -  8 years,19176,2023,2023,11724
NA,Texas,48,0 -  8 years,19176,2024,2024,11730
NA,Texas,48,9 - 11 years,19177,2007,2007,85508
NA,Texas,48,9 - 11 years,19177,2008,2008,81863
NA,Texas,48,9 - 11 years,19177,2009,2009,79518
NA,Texas,48,9 - 11 years,19177,2010,2010,74189
NA,Texas,48,9 - 11 years,19177,2011,2011,68536
NA,Texas,48,9 - 11 years,19177,2012,2012,65867
NA,Texas,48,9 - 11 years,19177,2013,2013,63315
NA,Texas,48,9 - 11 years,19177,2014,2014,62383
NA,Texas,48,9 - 11 years,19177,2015,2015,61443
NA,Texas,48,9 - 11 years,19177,2016,2016,58722
NA,Texas,48,9 - 11 years,19177,2017,2017,53647
NA,Texas,48,9 - 11 years,19177,2018,2018,50716
NA,Texas,48,9 - 11 years,19177,2019,2019,46208
NA,Texas,48,9 - 11 years,19177,2020,2020,42089
NA,Texas,48,9 - 11 years,19177,2021,2021,38771
NA,Texas,48,9 - 11 years,19177,2022,2022,38648
NA,Texas,48,9 - 11 years,19177,2023,2023,37850
NA,Texas,48,9 - 11 years,19177,2024,2024,42894
NA,Texas,48,12 years,19178,2007,2007,112301
NA,Texas,48,12 years,19178,2008,2008,112309
NA,Texas,48,12 years,19178,2009,2009,111207
NA,Texas,48,12 years,19178,2010,2010,102836
NA,Texas,48,12 years,19178,2011,2011,99223
NA,Texas,48,12 years,19178,2012,2012,101667
NA,Texas,48,12 years,19178,2013,2013,102917
NA,Texas,48,12 years,19178,2014,2014,106337
NA,Texas,48,12 years,19178,2015,2015,107179
NA,Texas,48,12 years,19178,2016,2016,106705
NA,Texas,48,12 years,19178,2017,2017,105131
NA,Texas,48,12 years,19178,2018,2018,105680
NA,Texas,48,12 years,19178,2019,2019,107476
NA,Texas,48,12 years,19178,2020,2020,107422
NA,Texas,48,12 years,19178,2021,2021,108790
NA,Texas,48,12 years,19178,2022,2022,116392
NA,Texas,48,12 years,19178,2023,2023,119276
NA,Texas,48,12 years,19178,2024,2024,114544
NA,Texas,48,13 - 15 years,19179,2007,2007,82104
NA,Texas,48,13 - 15 years,19179,2008,2008,83285
NA,Texas,48,13 - 15 years,19179,2009,2009,82954
NA,Texas,48,13 - 15 years,19179,2010,2010,82064
NA,Texas,48,13 - 15 years,19179,2011,2011,82555
NA,Texas,48,13 - 15 years,19179,2012,2012,84800
NA,Texas,48,13 - 15 years,19179,2013,2013,86874
NA,Texas,48,13 - 15 years,19179,2014,2014,89937
NA,Texas,48,13 - 15 years,19179,2015,2015,90721
NA,Texas,48,13 - 15 years,19179,2016,2016,86833
NA,Texas,48,13 - 15 years,19179,2017,2017,82983
NA,Texas,48,13 - 15 years,19179,2018,2018,79731
NA,Texas,48,13 - 15 years,19179,2019,2019,79441
NA,Texas,48,13 - 15 years,19179,2020,2020,76555
NA,Texas,48,13 - 15 years,19179,2021,2021,74910
NA,Texas,48,13 - 15 years,19179,2022,2022,75510
NA,Texas,48,13 - 15 years,19179,2023,2023,71669
NA,Texas,48,13 - 15 years,19179,2024,2024,69824
NA,Texas,48,13 - 15 years,19179,2007,2007,17403
NA,Texas,48,13 - 15 years,19179,2008,2008,18058
NA,Texas,48,13 - 15 years,19179,2009,2009,18721
NA,Texas,48,13 - 15 years,19179,2010,2010,18524
NA,Texas,48,13 - 15 years,19179,2011,2011,19483
NA,Texas,48,13 - 15 years,19179,2012,2012,20631
NA,Texas,48,13 - 15 years,19179,2013,2013,21744
NA,Texas,48,13 - 15 years,19179,2014,2014,23125
NA,Texas,48,13 - 15 years,19179,2015,2015,23967
NA,Texas,48,13 - 15 years,19179,2016,2016,24479
NA,Texas,48,13 - 15 years,19179,2017,2017,24008
NA,Texas,48,13 - 15 years,19179,2018,2018,24990
NA,Texas,48,13 - 15 years,19179,2019,2019,24938
NA,Texas,48,13 - 15 years,19179,2020,2020,24940
NA,Texas,48,13 - 15 years,19179,2021,2021,26431
NA,Texas,48,13 - 15 years,19179,2022,2022,27974
NA,Texas,48,13 - 15 years,19179,2023,2023,27259
NA,Texas,48,13 - 15 years,19179,2024,2024,27195
NA,Texas,48,16 years and over,16+,2007,2007,56928
NA,Texas,48,16 years and over,16+,2008,2008,57438
NA,Texas,48,16 years and over,16+,2009,2009,58081
NA,Texas,48,16 years and over,16+,2010,2010,58890
NA,Texas,48,16 years and over,16+,2011,2011,60097
NA,Texas,48,16 years and over,16+,2012,2012,62607
NA,Texas,48,16 years and over,16+,2013,2013,63666
NA,Texas,48,16 years and over,16+,2014,2014,67875
NA,Texas,48,16 years and over,16+,2015,2015,70310
NA,Texas,48,16 years and over,16+,2016,2016,71613
NA,Texas,48,16 years and over,16+,2017,2017,69377
NA,Texas,48,16 years and over,16+,2018,2018,70725
NA,Texas,48,16 years and over,16+,2019,2019,70820
NA,Texas,48,16 years and over,16+,2020,2020,70476
NA,Texas,48,16 years and over,16+,2021,2021,74309
NA,Texas,48,16 years and over,16+,2022,2022,77225
NA,Texas,48,16 years and over,16+,2023,2023,77448
NA,Texas,48,16 years and over,16+,2024,2024,79985
NA,Texas,48,16 years and over,16+,2007,2007,15710
NA,Texas,48,16 years and over,16+,2008,2008,16862
NA,Texas,48,16 years and over,16+,2009,2009,17398
NA,Texas,48,16 years and over,16+,2010,2010,18221
NA,Texas,48,16 years and over,16+,2011,2011,19228
NA,Texas,48,16 years and over,16+,2012,2012,20178
NA,Texas,48,16 years and over,16+,2013,2013,21531
NA,Texas,48,16 years and over,16+,2014,2014,23762
NA,Texas,48,16 years and over,16+,2015,2015,25199
NA,Texas,48,16 years and over,16+,2016,2016,26219
NA,Texas,48,16 years and over,16+,2017,2017,25678
NA,Texas,48,16 years and over,16+,2018,2018,26381
NA,Texas,48,16 years and over,16+,2019,2019,27101
NA,Texas,48,16 years and over,16+,2020,2020,26494
NA,Texas,48,16 years and over,16+,2021,2021,28873
NA,Texas,48,16 years and over,16+,2022,2022,30181
NA,Texas,48,16 years and over,16+,2023,2023,31020
NA,Texas,48,16 years and over,16+,2024,2024,32277
NA,Texas,48,16 years and over,16+,2007,2007,4768
NA,Texas,48,16 years and over,16+,2008,2008,4886
NA,Texas,48,16 years and over,16+,2009,2009,5373
NA,Texas,48,16 years and over,16+,2010,2010,5620
NA,Texas,48,16 years and over,16+,2011,2011,5762
NA,Texas,48,16 years and over,16+,2012,2012,6318
NA,Texas,48,16 years and over,16+,2013,2013,6577
NA,Texas,48,16 years and over,16+,2014,2014,7172
NA,Texas,48,16 years and over,16+,2015,2015,7367
NA,Texas,48,16 years and over,16+,2016,2016,7805
NA,Texas,48,16 years and over,16+,2017,2017,7731
NA,Texas,48,16 years and over,16+,2018,2018,7873
NA,Texas,48,16 years and over,16+,2019,2019,7884
NA,Texas,48,16 years and over,16+,2020,2020,7541
NA,Texas,48,16 years and over,16+,2021,2021,8373
NA,Texas,48,16 years and over,16+,2022,2022,8650
NA,Texas,48,16 years and over,16+,2023,2023,8585
NA,Texas,48,16 years and over,16+,2024,2024,8954
NA,Texas,48,Not stated/Not on certificate,NR,2007,2007,1253
NA,Texas,48,Not stated/Not on certificate,NR,2008,2008,1058
NA,Texas,48,Not stated/Not on certificate,NR,2009,2009,898
NA,Texas,48,Not stated/Not on certificate,NR,2010,2010,771
NA,Texas,48,Not stated/Not on certificate,NR,2011,2011,441
NA,Texas,48,Not stated/Not on certificate,NR,2012,2012,476
NA,Texas,48,Not stated/Not on certificate,NR,2013,2013,517
NA,Texas,48,Not stated/Not on certificate,NR,2014,2014,575
NA,Texas,48,Not stated/Not on certificate,NR,2015,2015,592
NA,Texas,48,Not stated/Not on certificate,NR,2016,2016,588
NA,Texas,48,Not stated/Not on certificate,NR,2017,2017,582
NA,Texas,48,Not stated/Not on certificate,NR,2018,2018,570
NA,Texas,48,Not stated/Not on certificate,NR,2019,2019,977
NA,Texas,48,Not stated/Not on certificate,NR,2020,2020,1286
NA,Texas,48,Not stated/Not on certificate,NR,2021,2021,1677
NA,Texas,48,Not stated/Not on certificate,NR,2022,2022,2586
NA,Texas,48,Not stated/Not on certificate,NR,2023,2023,3114
NA,Texas,48,Not stated/Not on certificate,NR,2024,2024,3425
NA,Utah,49,0 -  8 years,19176,2009,2009,1666
NA,Utah,49,0 -  8 years,19176,2010,2010,1358
NA,Utah,49,0 -  8 years,19176,2011,2011,1122
NA,Utah,49,0 -  8 years,19176,2012,2012,1022
NA,Utah,49,0 -  8 years,19176,2013,2013,958
NA,Utah,49,0 -  8 years,19176,2014,2014,843
NA,Utah,49,0 -  8 years,19176,2015,2015,799
NA,Utah,49,0 -  8 years,19176,2016,2016,786
NA,Utah,49,0 -  8 years,19176,2017,2017,790
NA,Utah,49,0 -  8 years,19176,2018,2018,632
NA,Utah,49,0 -  8 years,19176,2019,2019,561
NA,Utah,49,0 -  8 years,19176,2020,2020,514
NA,Utah,49,0 -  8 years,19176,2021,2021,486
NA,Utah,49,0 -  8 years,19176,2022,2022,575
NA,Utah,49,0 -  8 years,19176,2023,2023,558
NA,Utah,49,0 -  8 years,19176,2024,2024,581
NA,Utah,49,9 - 11 years,19177,2009,2009,5827
NA,Utah,49,9 - 11 years,19177,2010,2010,5398
NA,Utah,49,9 - 11 years,19177,2011,2011,4758
NA,Utah,49,9 - 11 years,19177,2012,2012,4445
NA,Utah,49,9 - 11 years,19177,2013,2013,4131
NA,Utah,49,9 - 11 years,19177,2014,2014,4021
NA,Utah,49,9 - 11 years,19177,2015,2015,3801
NA,Utah,49,9 - 11 years,19177,2016,2016,3614
NA,Utah,49,9 - 11 years,19177,2017,2017,3362
NA,Utah,49,9 - 11 years,19177,2018,2018,3074
NA,Utah,49,9 - 11 years,19177,2019,2019,2840
NA,Utah,49,9 - 11 years,19177,2020,2020,2679
NA,Utah,49,9 - 11 years,19177,2021,2021,2517
NA,Utah,49,9 - 11 years,19177,2022,2022,2452
NA,Utah,49,9 - 11 years,19177,2023,2023,2465
NA,Utah,49,9 - 11 years,19177,2024,2024,2549
NA,Utah,49,12 years,19178,2009,2009,10385
NA,Utah,49,12 years,19178,2010,2010,9997
NA,Utah,49,12 years,19178,2011,2011,9623
NA,Utah,49,12 years,19178,2012,2012,9454
NA,Utah,49,12 years,19178,2013,2013,9575
NA,Utah,49,12 years,19178,2014,2014,9584
NA,Utah,49,12 years,19178,2015,2015,9623
NA,Utah,49,12 years,19178,2016,2016,9718
NA,Utah,49,12 years,19178,2017,2017,9536
NA,Utah,49,12 years,19178,2018,2018,9322
NA,Utah,49,12 years,19178,2019,2019,9225
NA,Utah,49,12 years,19178,2020,2020,8971
NA,Utah,49,12 years,19178,2021,2021,9393
NA,Utah,49,12 years,19178,2022,2022,9421
NA,Utah,49,12 years,19178,2023,2023,9606
NA,Utah,49,12 years,19178,2024,2024,10030
NA,Utah,49,13 - 15 years,19179,2009,2009,14334
NA,Utah,49,13 - 15 years,19179,2010,2010,13844
NA,Utah,49,13 - 15 years,19179,2011,2011,13489
NA,Utah,49,13 - 15 years,19179,2012,2012,13690
NA,Utah,49,13 - 15 years,19179,2013,2013,13321
NA,Utah,49,13 - 15 years,19179,2014,2014,13330
NA,Utah,49,13 - 15 years,19179,2015,2015,13048
NA,Utah,49,13 - 15 years,19179,2016,2016,12560
NA,Utah,49,13 - 15 years,19179,2017,2017,12280
NA,Utah,49,13 - 15 years,19179,2018,2018,11451
NA,Utah,49,13 - 15 years,19179,2019,2019,11243
NA,Utah,49,13 - 15 years,19179,2020,2020,10839
NA,Utah,49,13 - 15 years,19179,2021,2021,10740
NA,Utah,49,13 - 15 years,19179,2022,2022,10401
NA,Utah,49,13 - 15 years,19179,2023,2023,10007
NA,Utah,49,13 - 15 years,19179,2024,2024,10185
NA,Utah,49,13 - 15 years,19179,2009,2009,6190
NA,Utah,49,13 - 15 years,19179,2010,2010,6051
NA,Utah,49,13 - 15 years,19179,2011,2011,5972
NA,Utah,49,13 - 15 years,19179,2012,2012,6068
NA,Utah,49,13 - 15 years,19179,2013,2013,5965
NA,Utah,49,13 - 15 years,19179,2014,2014,5966
NA,Utah,49,13 - 15 years,19179,2015,2015,5777
NA,Utah,49,13 - 15 years,19179,2016,2016,5751
NA,Utah,49,13 - 15 years,19179,2017,2017,5420
NA,Utah,49,13 - 15 years,19179,2018,2018,5188
NA,Utah,49,13 - 15 years,19179,2019,2019,4926
NA,Utah,49,13 - 15 years,19179,2020,2020,4909
NA,Utah,49,13 - 15 years,19179,2021,2021,4775
NA,Utah,49,13 - 15 years,19179,2022,2022,4731
NA,Utah,49,13 - 15 years,19179,2023,2023,4611
NA,Utah,49,13 - 15 years,19179,2024,2024,4687
NA,Utah,49,16 years and over,16+,2009,2009,11791
NA,Utah,49,16 years and over,16+,2010,2010,11908
NA,Utah,49,16 years and over,16+,2011,2011,12394
NA,Utah,49,16 years and over,16+,2012,2012,12663
NA,Utah,49,16 years and over,16+,2013,2013,12719
NA,Utah,49,16 years and over,16+,2014,2014,13033
NA,Utah,49,16 years and over,16+,2015,2015,13288
NA,Utah,49,16 years and over,16+,2016,2016,13418
NA,Utah,49,16 years and over,16+,2017,2017,13104
NA,Utah,49,16 years and over,16+,2018,2018,12978
NA,Utah,49,16 years and over,16+,2019,2019,13140
NA,Utah,49,16 years and over,16+,2020,2020,12896
NA,Utah,49,16 years and over,16+,2021,2021,13666
NA,Utah,49,16 years and over,16+,2022,2022,13394
NA,Utah,49,16 years and over,16+,2023,2023,13234
NA,Utah,49,16 years and over,16+,2024,2024,13731
NA,Utah,49,16 years and over,16+,2009,2009,1834
NA,Utah,49,16 years and over,16+,2010,2010,1970
NA,Utah,49,16 years and over,16+,2011,2011,2073
NA,Utah,49,16 years and over,16+,2012,2012,2277
NA,Utah,49,16 years and over,16+,2013,2013,2383
NA,Utah,49,16 years and over,16+,2014,2014,2471
NA,Utah,49,16 years and over,16+,2015,2015,2515
NA,Utah,49,16 years and over,16+,2016,2016,2678
NA,Utah,49,16 years and over,16+,2017,2017,2680
NA,Utah,49,16 years and over,16+,2018,2018,2656
NA,Utah,49,16 years and over,16+,2019,2019,2694
NA,Utah,49,16 years and over,16+,2020,2020,2813
NA,Utah,49,16 years and over,16+,2021,2021,3215
NA,Utah,49,16 years and over,16+,2022,2022,3119
NA,Utah,49,16 years and over,16+,2023,2023,3250
NA,Utah,49,16 years and over,16+,2024,2024,3530
NA,Utah,49,16 years and over,16+,2009,2009,611
NA,Utah,49,16 years and over,16+,2010,2010,521
NA,Utah,49,16 years and over,16+,2011,2011,510
NA,Utah,49,16 years and over,16+,2012,2012,596
NA,Utah,49,16 years and over,16+,2013,2013,568
NA,Utah,49,16 years and over,16+,2014,2014,635
NA,Utah,49,16 years and over,16+,2015,2015,610
NA,Utah,49,16 years and over,16+,2016,2016,653
NA,Utah,49,16 years and over,16+,2017,2017,648
NA,Utah,49,16 years and over,16+,2018,2018,616
NA,Utah,49,16 years and over,16+,2019,2019,630
NA,Utah,49,16 years and over,16+,2020,2020,697
NA,Utah,49,16 years and over,16+,2021,2021,737
NA,Utah,49,16 years and over,16+,2022,2022,706
NA,Utah,49,16 years and over,16+,2023,2023,743
NA,Utah,49,16 years and over,16+,2024,2024,752
NA,Utah,49,Not stated/Not on certificate,NR,2009,2009,1249
NA,Utah,49,Not stated/Not on certificate,NR,2010,2010,1211
NA,Utah,49,Not stated/Not on certificate,NR,2011,2011,1282
NA,Utah,49,Not stated/Not on certificate,NR,2012,2012,1250
NA,Utah,49,Not stated/Not on certificate,NR,2013,2013,1337
NA,Utah,49,Not stated/Not on certificate,NR,2014,2014,1271
NA,Utah,49,Not stated/Not on certificate,NR,2015,2015,1317
NA,Utah,49,Not stated/Not on certificate,NR,2016,2016,1286
NA,Utah,49,Not stated/Not on certificate,NR,2017,2017,765
NA,Utah,49,Not stated/Not on certificate,NR,2018,2018,1292
NA,Utah,49,Not stated/Not on certificate,NR,2019,2019,1567
NA,Utah,49,Not stated/Not on certificate,NR,2020,2020,1384
NA,Utah,49,Not stated/Not on certificate,NR,2021,2021,1183
NA,Utah,49,Not stated/Not on certificate,NR,2022,2022,969
NA,Utah,49,Not stated/Not on certificate,NR,2023,2023,545
NA,Utah,49,Not stated/Not on certificate,NR,2024,2024,619
NA,Utah,49,Excluded,999,2007,2007,55130
NA,Utah,49,Excluded,999,2008,2008,55634
NA,Vermont,50,0 -  8 years,19176,2007,2007,38
NA,Vermont,50,0 -  8 years,19176,2008,2008,58
NA,Vermont,50,0 -  8 years,19176,2009,2009,51
NA,Vermont,50,0 -  8 years,19176,2010,2010,54
NA,Vermont,50,0 -  8 years,19176,2011,2011,55
NA,Vermont,50,0 -  8 years,19176,2012,2012,54
NA,Vermont,50,0 -  8 years,19176,2013,2013,39
NA,Vermont,50,0 -  8 years,19176,2014,2014,43
NA,Vermont,50,0 -  8 years,19176,2015,2015,39
NA,Vermont,50,0 -  8 years,19176,2016,2016,37
NA,Vermont,50,0 -  8 years,19176,2017,2017,45
NA,Vermont,50,0 -  8 years,19176,2018,2018,41
NA,Vermont,50,0 -  8 years,19176,2019,2019,48
NA,Vermont,50,0 -  8 years,19176,2020,2020,48
NA,Vermont,50,0 -  8 years,19176,2021,2021,43
NA,Vermont,50,0 -  8 years,19176,2022,2022,51
NA,Vermont,50,0 -  8 years,19176,2023,2023,50
NA,Vermont,50,0 -  8 years,19176,2024,2024,49
NA,Vermont,50,9 - 11 years,19177,2007,2007,594
NA,Vermont,50,9 - 11 years,19177,2008,2008,573
NA,Vermont,50,9 - 11 years,19177,2009,2009,527
NA,Vermont,50,9 - 11 years,19177,2010,2010,527
NA,Vermont,50,9 - 11 years,19177,2011,2011,515
NA,Vermont,50,9 - 11 years,19177,2012,2012,493
NA,Vermont,50,9 - 11 years,19177,2013,2013,413
NA,Vermont,50,9 - 11 years,19177,2014,2014,424
NA,Vermont,50,9 - 11 years,19177,2015,2015,416
NA,Vermont,50,9 - 11 years,19177,2016,2016,371
NA,Vermont,50,9 - 11 years,19177,2017,2017,352
NA,Vermont,50,9 - 11 years,19177,2018,2018,370
NA,Vermont,50,9 - 11 years,19177,2019,2019,317
NA,Vermont,50,9 - 11 years,19177,2020,2020,333
NA,Vermont,50,9 - 11 years,19177,2021,2021,311
NA,Vermont,50,9 - 11 years,19177,2022,2022,307
NA,Vermont,50,9 - 11 years,19177,2023,2023,286
NA,Vermont,50,9 - 11 years,19177,2024,2024,297
NA,Vermont,50,12 years,19178,2007,2007,1897
NA,Vermont,50,12 years,19178,2008,2008,1832
NA,Vermont,50,12 years,19178,2009,2009,1697
NA,Vermont,50,12 years,19178,2010,2010,1625
NA,Vermont,50,12 years,19178,2011,2011,1656
NA,Vermont,50,12 years,19178,2012,2012,1570
NA,Vermont,50,12 years,19178,2013,2013,1662
NA,Vermont,50,12 years,19178,2014,2014,1633
NA,Vermont,50,12 years,19178,2015,2015,1546
NA,Vermont,50,12 years,19178,2016,2016,1436
NA,Vermont,50,12 years,19178,2017,2017,1412
NA,Vermont,50,12 years,19178,2018,2018,1302
